01001-Alegría-Dulantzi-*  0.05891472868217054
01002-Amurrio-*,0.07187563093074904
01003-Aramaio,0.1620879120879121
01004-Artziniega,0.1402116402116402
01008-Arratzua-Ubarrundia,0.09040590405904059
01009-Asparrena,0.15186500888099466
01010-Ayala/Aiara,0.14156431803490627
01017-Campezo/Kanpezu,0.23236514522821577
01018-Zigoitia,0.07172131147540983
01028-Labastida/Bastida-*,0.16212043232115286
01031-Laguardia-*,0.16
01036-Laudio/Llodio-*,0.06765163297045101
01042-Okondo-*,0.09715242881072027
01043-Oyón-Oion-*,0.1349206349206349
01047-Erriberabeitia,0.17827298050139276
01051-Agurain/Salvatierra-*,0.09698865858427845
01054-Urkabustaiz,0.13732004429678848
01055-Valdegovía/Gaubea,0.23429951690821257
01058-Legutio,0.07357212003872217
01059-Vitoria-Gasteiz-*,0.04089175907152929
01063-Zuia,0.12993920972644377
01901-Iruña-Oka/Iruña-de-Oca,0.07022995649471722
01999-Resto-de-Araba/Álava,0.18668891360771228
02003-Albacete-*,0.06221153071442548
02007-Alcalá-del-Júcar,0.2473404255319149
02008-Alcaraz,0.3501920614596671
02009-Almansa,0.09855552211856757
02010-Alpera,0.2196639701306783
02012-Balazote-*,0.1309786607799853
02015-Barrax,0.2074074074074074
02018-Bonete,0.2220609579100145
02019-Bonillo-(El),0.25428313796212804
02021-Casas-de-Juan-Núñez,0.21205098493626884
02024-Casas-Ibáñez-*,0.1313497822931785
02025-Caudete,0.17407698350353495
02026-Cenizate-*,0.15671641791044777
02029-Chinchilla-de-Monte-Aragón,0.1819531018106263
02030-Elche-de-la-Sierra,0.3209521318336385
02033-Fuente-Álamo,0.20150187734668334
02034-Fuentealbilla,0.2569060773480663
02035-Gineta-(La),0.14662379421221866
02037-Hellín,0.15863393553808294
02039-Higueruela,0.2817182817182817
02043-Lezuza,0.3084648493543759
02044-Liétor,0.3323593864134405
02045-Madrigueras-*,0.17205938332698897
02046-Mahora,0.2644628099173554
02048-Minaya,0.19714765100671142
02051-Montealegre-del-Castillo,0.22310469314079423
02053-Munera,0.27540106951871657
02055-Nerpio,0.3184668989547038
02056-Ontur,0.254985754985755
02057-Ossa-de-Montiel,0.23900293255131966
02060-Peñas-de-San-Pedro,0.3069029850746269
02063-Pozohondo,0.26319218241042347
02067-Riópar,0.25272067714631197
02069-Roda-(La),0.15919559600044939
02071-San-Pedro,0.1753774680603949
02072-Socovos,0.2546712802768166
02073-Tarazona-de-la-Mancha-*,0.1595744680851064
02074-Tobarra,0.25004317043688484
02075-Valdeganga,0.17859952793076317
02078-Villalgordo-del-Júcar-*,0.17454954954954954
02079-Villamalea-*,0.13389830508474576
02081-Villarrobledo,0.18110184081578598
02086-Yeste,0.3274902615470228
02901-Pozo-Cañada,0.18962203715566944
02999-Resto-de-Albacete,0.36599942691063897
03002-Agost,0.17574931880108993
03004-Aigües,0.19656283566058003
03005-Albatera-*,0.09941695320675736
03006-Alcalalí,0.21389396709323583
03009-Alcoy/Alcoi,0.1300625811784154
03011-Alfàs-del-Pi-(l'),0.15313899583562504
03012-Algorfa,0.2945754716981132
03013-Algueña,0.1885593220338983
03014-Alicante/Alacant,0.08197359025461211
03015-Almoradí,0.14393732349457958
03018-Altea,0.12436506636080616
03019-Aspe,0.12823845420674118
03021-Banyeres-de-Mariola,0.18142985611510792
03023-Beneixama,0.193952802359882
03024-Benejúzar,0.10764019570944675
03025-Benferri,0.19137466307277629
03026-Beniarbeig,0.1814868804664723
03028-Beniarrés,0.21269487750556793
03030-Benidoleig,0.24973432518597238
03031-Benidorm,0.14494287273268408
03034-Benijófar,0.1593776282590412
03041-Benissa,0.26060037523452156
03042-Benitachell/Poble-Nou-de-Benitatxel,0.241852487135506
03043-Biar,0.27544286210489755
03044-Bigastro,0.13570127504553733
03046-Busot,0.16680887372013653
03047-Calp,0.1826349594739257
03048-Callosa-d'en-Sarrià,0.17704644865652988
03049-Callosa-de-Segura,0.11594837015970247
03050-Campello-(el),0.12036864296108354
03052-Cañada,0.17040951122853368
03053-Castalla,0.17611159546643418
03055-Catral,0.12639965546942292
03056-Cocentaina,0.12459340970159807
03058-Cox,0.07986406117247238
03059-Crevillent,0.12176857459139155
03061-Daya-Nueva,0.2670299727520436
03063-Dénia,0.12138293874483277
03064-Dolores,0.17281158109025108
03065-Elche/Elx,0.08346829772570641
03066-Elda,0.09022118742724097
03069-Finestrat,0.19695121951219513
03070-Formentera-del-Segura,0.3157463094587206
03071-Gata-de-Gorgos,0.13661899897854954
03074-Granja-de-Rocamora,0.12436548223350254
03076-Guardamar-del-Segura,0.21376499176922473
03077-Fondó-de-les-Neus-(el)/Hondón-de-la,0.19533527696793002
03078-Hondón-de-los-Frailes,0.3041556145004421
03079-Ibi,0.08227585634900887
03080-Jacarilla,0.18236623963828183
